cust_num,category,balance,age,acct_num,opendt
9779,low  equity,6090.27222222222,50,22399,16595
9779,intl equity,4933.93888888889,50,22400,16929
9779,intl equity,5873.67777777778,50,22401,16929
9781,Retire Date,417.438888888889,41,22402,16539
9782,low  equity,53957.9222222222,55,22403,16593
9782,Retire Date,8195.41111111111,55,22404,17981
9782,intl equity,16724.7277777778,55,22405,18070
9783,low  equity,1664.88888888889,33,22406,16509
9783,low  equity,1111.47777777778,33,22407,16509
9783,low  equity,1627.55555555556,33,22408,16509
9783,low  equity,911.322222222222,33,22409,17225
9783,high equity,919.4,33,22410,17225
9783,low  equity,1368.61666666667,33,22411,17225
9784,Retire Date,1596.92777777778,30,22412,16558
9785,bonds,10949.4666666667,51,22413,16527
9786,bonds,674086.411111111,61,22414,16530
9787,mon mkt,314.5,49,22415,16516
9788,intl equity,1787.97777777778,41,22416,16496
9788,low  equity,2151,41,22417,16496
9788,low  equity,1622.4,41,22418,16496
9788,low  equity,683.611111111111,41,22419,16496
9788,intl equity,2609.1,41,22420,16496
9788,low  equity,674.338888888889,41,22421,17268
9788,low  equity,612.161111111111,41,22422,17268
9789,low  equity,20694.4,94,22423,16523
9790,low  equity,966.961111111111,31,22424,16526
9791,low  equity,3340.37222222222,59,22425,16544
9791,low  equity,3350.28888888889,59,22426,16544
9791,low  equity,3560.85555555556,59,22427,16544
9792,low  equity,126.811111111111,32,22428,16509
9792,low  equity,128.055555555556,32,22429,16509
9793,intl equity,2054.56111111111,36,22430,16505
9794,Retire Date,12005.8111111111,31,22431,16527
9794,intl equity,2879.27777777778,31,22432,17387
9795,low  equity,4009.07777777778,55,22433,16516
9795,low  equity,3683.54444444444,55,22434,16516
9796,mon mkt,1690.21111111111,67,22435,17815
9797,low  equity,9364.38888888889,49,22436,16513
9797,high equity,62009.8055555556,49,22437,16513
9799,low  equity,2999.07777777778,57,22438,16510
9799,Brokerage,2885.52222222222,57,22439,17958
9800,intl equity,3646.39444444444,41,22440,14535
9801,low  equity,8200.63888888889,25,22441,16495
9802,Brokerage,31781.4722222222,50,22442,16502
9803,low  equity,24383.0166666667,90,22443,16517
9803,low  equity,12292.3222222222,90,22444,17325
9804,mon mkt,118017.216666667,74,22445,17815
9806,Retire Date,88406.1555555556,54,22446,16512
9807,low  equity,1255.69444444444,63,22447,16649
9807,low  equity,1615.85555555556,63,22448,16649
9807,low  equity,2825.77222222222,63,22449,17038
9807,low  equity,2087.57222222222,63,22450,17308
9808,low  equity,2333.17777777778,63,22451,16502
9808,intl equity,422.716666666667,63,22452,16502
9808,intl equity,3885.65555555556,63,22453,16891
9808,low  equity,906.483333333333,63,22454,18060
9809,low  equity,4319.00555555556,40,22455,17157
9810,Retire Date,6363.12777777778,38,22456,18119
9811,low  equity,5380.81666666667,68,22457,17266
9811,low  equity,25330.1944444444,68,22458,17290
9811,low  equity,52.3944444444444,68,22459,17349
9811,low  equity,2369.98888888889,68,22460,17566
9812,low  equity,17887.0611111111,71,22461,16544
9812,Brokerage,3380.27222222222,71,22462,16544
9812,low  equity,11627.2833333333,71,22463,16544
9812,low  equity,14070.35,71,22464,16555
9812,bonds,16328.1666666667,71,22465,16544
9812,low  equity,2587.08888888889,71,22466,16775
9812,high equity,5342.72222222222,71,22467,17539
9812,intl equity,4842.76111111111,71,22468,18071
9812,Retire Date,48635.0555555556,71,22469,18186
9814,Retire Date,54659.4888888889,46,22470,16798
9815,low  equity,8204.18333333333,82,22471,16534
9815,intl equity,4592.68333333333,82,22472,16845
9816,bonds,13663.4611111111,70,22473,16558
9817,low  equity,3472.28333333333,27,22474,16523
9819,intl equity,2689.08333333333,35,22475,16541
9819,intl equity,1884.93888888889,35,22476,16541
9819,low  equity,4591.99444444444,35,22477,17472
9819,low  equity,1291.37777777778,35,22478,17472
9820,low  equity,672.311111111111,34,22479,16503
9820,mon mkt,179.772222222222,34,22480,16503
9821,intl equity,5487.27777777778,48,22481,17388
9822,mon mkt,36304.3777777778,57,22482,16519
9823,low  equity,3661.19444444444,49,22483,16503
9823,high equity,4952.93333333333,49,22484,16503
9824,low  equity,22339.8611111111,57,22485,16497
9825,low  equity,4343.43888888889,35,22486,16510
9825,low  equity,7639.98333333333,35,22487,16505
9826,intl equity,33626.7444444444,46,22488,16525
9826,mon mkt,576.633333333333,46,22489,16755
9826,low  equity,19241.6777777778,46,22490,16750
9826,intl equity,8645.11111111111,46,22491,16845
9826,Retire Date,12100.3666666667,46,22492,17356
9826,high equity,2496.2,46,22493,17679
9826,Retire Date,1330.31111111111,46,22494,17875
9826,intl equity,19546.6666666667,46,22495,17883
9826,low  equity,73.7444444444445,46,22496,18028
9826,low  equity,185.305555555556,46,22497,18028
9826,bonds,64.8888888888889,46,22498,18028
9826,high equity,72.5555555555556,46,22499,18028
9826,bonds,96.55,46,22500,18028
9826,high equity,144.788888888889,46,22501,18028
9826,intl equity,148.461111111111,46,22502,18028
9826,high equity,73.45,46,22503,18028
9826,intl equity,202.327777777778,46,22504,18028
9826,low  equity,72.9333333333333,46,22505,18028
9826,bonds,93.6666666666667,46,22506,18028
9826,intl equity,152.405555555556,46,22507,18028
9826,intl equity,116.116666666667,46,22508,18028
9826,intl equity,201.527777777778,46,22509,18028
9826,bonds,8359.23888888889,46,22510,18021
9826,intl equity,14543.0666666667,46,22511,18022
9826,high equity,10386.0944444444,46,22512,18022
9826,high equity,6442.15,46,22513,18025
9826,intl equity,38.0111111111111,46,22514,18235
9826,bonds,12.4611111111111,46,22515,18235
9827,low  equity,2250.11666666667,31,22516,16518
9828,high equity,8910.15,38,22517,16541
9829,mon mkt,15752.2333333333,44,22518,17617
9830,low  equity,2626.76666666667,33,22519,16541
9830,intl equity,2059.18333333333,33,22520,16946
9830,intl equity,1345.90555555556,33,22521,16946
9830,intl equity,1292.86666666667,33,22522,17265
9830,intl equity,828.738888888889,33,22523,17630
9830,mon mkt,2779.06111111111,33,22524,17993
9832,low  equity,6527.09444444444,71,22525,16538
9833,intl equity,3315.21111111111,51,22526,17252
9833,low  equity,3934.54444444444,51,22527,17252
9833,intl equity,7333.92222222222,51,22528,17252
9835,Retire Date,1961.21666666667,55,22529,16531
9837,low  equity,8241.45,61,22530,16532
9838,low  equity,39383.7333333333,55,22531,16838
9839,low  equity,2076.94444444444,27,22532,16554
9839,low  equity,2847.27222222222,27,22533,16924
9841,intl equity,40943.25,57,22534,16541
9841,high equity,24534.7444444444,57,22535,18148
9842,low  equity,6284.42777777778,46,22536,16777
9842,low  equity,5377.01666666667,46,22537,16912
9842,Retire Date,6586.48333333333,46,22538,16912
9842,low  equity,4887.93888888889,46,22539,16912
9842,low  equity,3482.17222222222,46,22540,16912
9842,high equity,5178.91666666667,46,22541,17483
9843,Retire Date,12667.7555555556,51,22542,16537
9844,low  equity,3144.65555555556,47,22543,16555
9844,low  equity,3016.43888888889,47,22544,16555
9845,low  equity,6373.41111111111,29,22545,16544
9845,mon mkt,3858.52777777778,29,22546,17311
9846,intl equity,3220.71666666667,44,22547,16544
9847,low  equity,14977.6277777778,59,22548,16541
9848,Retire Date,19292.6666666667,53,22549,16530
9849,Retire Date,18934.0222222222,40,22550,16555
9850,intl equity,2389.26666666667,44,22551,16540
9851,mon mkt,4092.85555555556,42,22552,16530
9851,low  equity,4409.25555555556,42,22553,16530
9852,low  equity,96.0277777777778,33,22554,16532
9853,low  equity,7600.09444444444,54,22555,16539
9853,Retire Date,43648.5888888889,54,22556,16603
9854,intl equity,12952.8222222222,63,22557,16701
9854,intl equity,8041.18888888889,63,22558,17419
9854,low  equity,11913.1,63,22559,17427
9854,intl equity,431.272222222222,63,22560,17653
9854,intl equity,1006.26666666667,63,22561,18002
9855,low  equity,15775.3,75,22562,12075
9855,low  equity,18697.2611111111,75,22563,12281
9855,high equity,23246.2888888889,75,22564,13247
9856,bonds,16378.75,66,22565,16548
9857,Retire Date,96834.1,49,22566,16736
9858,Retire Date,12137.0666666667,45,22567,16530
9859,intl equity,2538.76111111111,58,22568,16533
9859,low  equity,664.644444444444,58,22569,16533
9859,intl equity,1058.41666666667,58,22570,16533
9859,Brokerage,607.394444444444,58,22571,16533
9859,intl equity,770.572222222222,58,22572,16533
9859,low  equity,613.244444444444,58,22573,16533
9860,Retire Date,19087.9388888889,54,22574,16936
9860,Retire Date,2517.27777777778,54,22575,17084
9861,mon mkt,3117.18888888889,59,22576,16539
9862,Retire Date,993.661111111111,51,22577,17638
9863,Retire Date,3053.77777777778,39,22578,16533
9864,low  equity,1773.23333333333,33,22579,16547
9864,low  equity,1198.84444444444,33,22580,16593
9864,intl equity,1789.98888888889,33,22581,16911
9864,intl equity,1144.77777777778,33,22582,16915
9864,low  equity,1748.20555555556,33,22583,16904
9865,Retire Date,626.038888888889,39,22584,16705
9865,Retire Date,657.633333333333,39,22585,17065
9866,Retire Date,458752.466666667,71,22586,16847
9867,low  equity,10565.1111111111,47,22587,16561
9867,low  equity,9801.29444444445,47,22588,16561
9867,low  equity,10073.3944444444,47,22589,16561
9867,Brokerage,10494.8055555556,47,22590,16561
9867,low  equity,31906.0833333333,47,22591,16755
9867,low  equity,10135.3611111111,47,22592,16889
9867,low  equity,9687.78888888889,47,22593,16889
9867,low  equity,11138.2166666667,47,22594,16889
9867,Brokerage,11048.0055555556,47,22595,16889
9867,low  equity,8982.12222222222,47,22596,17267
9867,low  equity,8639.57777777778,47,22597,17267
9867,low  equity,8067.09444444444,47,22598,17267
9867,Brokerage,8883.2,47,22599,17267
9868,Retire Date,72588.0611111111,77,22600,16552
9868,mon mkt,1969.25,77,22601,17485
9868,Retire Date,17747.1388888889,77,22602,17136
9869,Retire Date,5344.92222222222,63,22603,16624
9870,low  equity,5747.46111111111,57,22604,16618
9870,bonds,12828.8333333333,57,22605,17293
9870,bonds,2910.42222222222,57,22606,17549
9870,bonds,13619.2833333333,57,22607,17675
9870,intl equity,4582.71111111111,57,22608,18078
9871,low  equity,18768.1277777778,62,22609,16544
9871,low  equity,4043.03333333333,62,22610,17896
9871,Retire Date,3907.4,62,22611,17896
9872,low  equity,2218.16666666667,57,22612,16540
9873,intl equity,6305.44444444444,34,22613,16532
9873,low  equity,5204.72222222222,34,22614,16532
9874,intl equity,6346.69444444444,49,22615,16546
9874,low  equity,25462.7555555556,49,22616,16546
9874,bonds,14063.9555555556,49,22617,16546
9874,Retire Date,17124.5333333333,49,22618,16546
9875,Retire Date,18413.5611111111,59,22619,16537
9876,Retire Date,1185.52222222222,72,22620,16568
9876,mon mkt,2065.01111111111,72,22621,16568
9877,Retire Date,3847.72222222222,46,22622,17624
9878,low  equity,4527.10555555556,37,22623,16559
9879,low  equity,7756.36666666667,45,22624,16540
9879,low  equity,3290.15,45,22625,16608
9879,low  equity,4085.39444444444,45,22626,17993
9880,low  equity,3713.14444444444,43,22627,16637
9880,low  equity,2896.07777777778,43,22628,16637
9880,bonds,4018.00555555556,43,22629,16637
9880,intl equity,4712.82777777778,43,22630,16637
9880,low  equity,3495.62777777778,43,22631,16637
9881,low  equity,1500.2,36,22632,16568
9882,low  equity,584.522222222222,53,22633,16545
9883,low  equity,5452.23888888889,41,22634,16000
9883,low  equity,5554.80555555556,41,22635,16000
9883,high equity,3959.34444444444,41,22636,16000
9883,low  equity,4492.41111111111,41,22637,16000
9884,low  equity,6795,45,22638,16545
9885,low  equity,3046.09444444444,31,22639,16537
9885,Retire Date,3965.97777777778,31,22640,17265
9886,Retire Date,3797.68333333333,42,22641,17713
9887,low  equity,7054.24444444444,60,22642,16538
9888,Retire Date,14164.4166666667,35,22643,16541
9888,Brokerage,20953.2666666667,35,22644,17244
9888,low  equity,19249.3277777778,35,22645,17414
9889,Retire Date,25850.8166666667,61,22646,16532
9890,mon mkt,5374.55,59,22647,17812
9891,Retire Date,639.077777777778,33,22648,16544
9891,Retire Date,3960.85555555556,33,22649,17268
9891,low  equity,3967.81666666667,33,22650,17994
9892,mon mkt,1178.42222222222,60,22651,16547
9892,low  equity,3212.37777777778,60,22652,16547
9893,high equity,6598.77777777778,74,22653,16617
9893,intl equity,3348.57777777778,74,22654,16833
9894,Retire Date,7898.77222222222,45,22655,16579
9894,Retire Date,4937.60555555556,45,22656,16887
9894,low  equity,16597.0111111111,45,22657,16624
9894,low  equity,10186.9444444444,45,22658,16800
9894,Retire Date,1655.8,45,22659,17587
9895,low  equity,2120.64444444444,46,22660,16527
9896,low  equity,551,39,22661,16534
9897,low  equity,3930.35555555556,53,22662,16541
9897,high equity,2628.44444444444,53,22663,16897
9898,intl equity,3525.36111111111,52,22664,16554
9898,low  equity,3457.51111111111,52,22665,16554
9898,low  equity,5566.84444444444,52,22666,16853
9899,low  equity,6010.37777777778,38,22667,16538
9900,low  equity,4102.63333333333,43,22668,16607
9900,low  equity,4932.88333333333,43,22669,16607
9901,Retire Date,5406.02222222222,54,22670,16555
9903,Retire Date,7832.02222222222,46,22671,16537
9903,Retire Date,2106.62777777778,46,22672,17161
9903,Retire Date,2010.89444444444,46,22673,17626
9904,intl equity,4581.77777777778,60,22674,17897
9904,high equity,6427.85,60,22675,17897
9904,low  equity,7327.37222222222,60,22676,17897
9904,low  equity,4061.29444444444,60,22677,17897
9904,low  equity,5295.71666666667,60,22678,17897
9905,low  equity,4592.62222222222,56,22679,16540
9905,Retire Date,8786.81111111111,56,22680,17272
9907,low  equity,3828.42222222222,35,22681,16533
9907,high equity,852.994444444445,35,22682,16874
9907,intl equity,979.888888888889,35,22683,16874
9907,Retire Date,2579.62222222222,35,22684,17213
9907,Brokerage,311.272222222222,35,22685,17547
9908,low  equity,6053.10555555556,52,22686,16530
9909,high equity,146.188888888889,50,22687,14172
9909,high equity,146.188888888889,50,22688,14172
9911,intl equity,1748.92777777778,26,22689,17129
9911,low  equity,552.522222222222,26,22690,17129
9911,intl equity,978.461111111111,26,22691,17129
9911,intl equity,1717.29444444444,26,22692,17129
9912,low  equity,1477.47222222222,44,22693,17366
9913,low  equity,6299.21666666667,48,22694,17094
9914,mon mkt,8349.98888888889,60,22695,16541
9916,low  equity,12700.9833333333,55,22696,16546
9916,intl equity,11618.25,55,22697,16712
9917,intl equity,2695.92222222222,30,22698,17363
9917,intl equity,866.594444444444,30,22699,17414
9917,Retire Date,854.838888888889,30,22700,17414
9917,low  equity,1788.91666666667,30,22701,17414
9917,intl equity,1135.84444444444,30,22702,17414
9917,intl equity,1818.31111111111,30,22703,17457
9917,intl equity,1546.78333333333,30,22704,17566
9918,low  equity,36231.1555555556,60,22705,17189
9919,Retire Date,576.4,47,22706,16544
9920,mon mkt,241.466666666667,60,22707,16622
9921,intl equity,6997.91666666667,48,22708,16929
9921,intl equity,1545.30555555556,48,22709,17384
9922,Retire Date,6070.62777777778,52,22710,16527
9923,low  equity,3129.59444444444,52,22711,16552
9923,bonds,3759.26111111111,52,22712,16552
9924,bonds,4941.13888888889,66,22713,16538
9924,bonds,1463.76111111111,66,22714,16538
9925,high equity,8667,40,22715,16545
9926,low  equity,8527.13888888889,26,22716,16538
9927,low  equity,140.822222222222,59,22717,16544
9927,intl equity,223.877777777778,59,22718,16544
9927,intl equity,353.194444444444,59,22719,16544
9927,low  equity,236.327777777778,59,22720,16544
9927,low  equity,1694.98333333333,59,22721,16810
9927,intl equity,663.477777777778,59,22722,16810
9927,intl equity,1030.53888888889,59,22723,17280
9928,Retire Date,73699.9777777778,85,22724,16540
9929,intl equity,589.45,72,22725,17850
9930,Retire Date,11954.0666666667,39,22726,16544
9931,Retire Date,4205.13888888889,50,22727,16545
9932,low  equity,865.85,60,22728,16553
9932,high equity,563.022222222222,60,22729,16553
9933,low  equity,25410.7166666667,64,22730,17063
9934,mon mkt,11111.2277777778,49,22731,17624
9935,low  equity,4312.85,49,22732,16531
9935,intl equity,1861.07777777778,49,22733,17652
9935,intl equity,695.916666666667,49,22734,17667
9936,mon mkt,2316.16111111111,57,22735,16565
9936,bonds,1284.98888888889,57,22736,16651
9936,bonds,682.672222222222,57,22737,16651
9936,low  equity,5559.13888888889,57,22738,16651
9936,low  equity,5675.07777777778,57,22739,16651
9936,high equity,4030.37222222222,57,22740,16651
9936,low  equity,4516.31666666667,57,22741,16651
9936,bonds,2727.20555555556,57,22742,16651
9937,low  equity,1875.08333333333,53,22743,14019
9937,low  equity,4349.30555555556,53,22744,14028
9938,mon mkt,5354.75,76,22745,17640
9939,high equity,37026.9777777778,60,22746,16574
9940,intl equity,2509.85,59,22747,16695
9941,bonds,2103.08333333333,64,22748,16853
9943,Retire Date,1515.62222222222,40,22749,16649
9946,Retire Date,38270.5333333333,59,22750,16594
9946,mon mkt,16626.0277777778,59,22751,16594
9947,intl equity,26607.7555555556,59,22752,17195
9947,mon mkt,68263.1722222222,59,22753,17195
9947,low  equity,9272.34444444444,59,22754,17547
9947,intl equity,11708.6055555556,59,22755,17547
9948,mon mkt,1323.66666666667,69,22756,17807
9948,mon mkt,2661.8,69,22757,17807
9949,low  equity,1399.11666666667,52,22758,17188
9950,high equity,37514.8055555556,59,22759,17366
9950,intl equity,34395.2833333333,59,22760,17366
9950,low  equity,32470.4333333333,59,22761,17366
9951,mon mkt,810.044444444444,35,22762,17597
9951,bonds,5558.68333333333,35,22763,17597
9951,low  equity,2792.38888888889,35,22764,17597
9954,intl equity,3333.25555555556,85,22765,17223
9954,intl equity,2134.98333333333,85,22766,17223
9954,intl equity,2717.17777777778,85,22767,17517
9954,intl equity,3035.47777777778,85,22768,17517
9954,intl equity,1669.18888888889,85,22769,18246
9954,intl equity,1685.47222222222,85,22770,18246
9955,mon mkt,390.466666666667,39,22771,16579
9955,low  equity,2605.82777777778,39,22772,16581
9955,high equity,2195.56111111111,39,22773,16670
9955,intl equity,1970.19444444444,39,22774,16929
9955,low  equity,2490.28888888889,39,22775,17728
9956,mon mkt,15863.9388888889,74,22776,17559
9957,mon mkt,42.2388888888889,36,22777,17150
9957,low  equity,81.4333333333333,36,22778,17150
9957,intl equity,60.0444444444444,36,22779,17150
9957,low  equity,156.788888888889,36,22780,17150
9957,bonds,199.711111111111,36,22781,17150
9958,high equity,730.833333333333,39,22782,17009
9958,intl equity,1337.14444444444,39,22783,17009
9958,low  equity,1971.17222222222,39,22784,17009
9958,intl equity,1343.61666666667,39,22785,17009
9958,high equity,1675.57222222222,39,22786,17009
9959,intl equity,7806.98333333333,69,22787,17247
9959,low  equity,3431.93333333333,69,22788,17359
9960,low  equity,21788.2166666667,64,22789,14252
9961,low  equity,2682.19444444444,35,22790,16594
9961,high equity,7801.86666666667,35,22791,16594
9961,low  equity,3234.36666666667,35,22792,16594
9962,low  equity,45266.6833333333,75,22793,16915
9963,Retire Date,9942.35,41,22794,16713
9964,low  equity,8.79444444444444,49,22795,16583
9965,intl equity,2101.30555555556,59,22796,16733
9966,intl equity,2956.90555555556,69,22797,16875
9966,Brokerage,5173.68333333333,69,22798,17598
9967,Retire Date,70701.2666666667,69,22799,16583
9968,low  equity,2804.07777777778,65,22800,16709
9968,low  equity,2136.21111111111,65,22801,17917
9969,low  equity,2939.88888888889,86,22802,16568
9969,low  equity,2939.88888888889,86,22803,16568
9969,low  equity,2939.88888888889,86,22804,16568
9969,low  equity,2939.88888888889,86,22805,16568
9969,low  equity,2939.88888888889,86,22806,16568
9971,Retire Date,12442.4555555556,48,22807,16604
9972,low  equity,373.827777777778,38,22808,16555
9972,mon mkt,534.405555555556,38,22809,16555
9972,low  equity,553.938888888889,38,22810,16555
9972,high equity,774.983333333333,38,22811,16555
9972,low  equity,667.661111111111,38,22812,16555
9972,bonds,2547.88333333333,38,22813,16555
9973,mon mkt,96440.6722222222,56,22814,16580
9975,bonds,36359.9333333333,84,22815,15837
9975,low  equity,2205.27222222222,84,22816,14096
9975,low  equity,49690.5111111111,84,22817,14096
9975,high equity,5258.68888888889,84,22818,14096
9975,low  equity,12356.7833333333,84,22819,14096
9975,bonds,28931.6888888889,84,22820,14096
9975,bonds,23754.4111111111,84,22821,14096
9977,intl equity,11307.4166666667,87,22822,17664
9978,Retire Date,12278.3333333333,70,22823,16708
9979,Retire Date,35991.2444444444,64,22824,17629
9980,low  equity,9553.13888888889,54,22825,16793
9980,low  equity,10340.2611111111,54,22826,16832
9982,low  equity,4256.63888888889,71,22827,16589
9982,mon mkt,29301.5777777778,71,22828,16589
9983,Retire Date,6802.1,52,22829,17531
9984,Retire Date,161113.627777778,63,22830,16576
9986,low  equity,4214.45555555556,51,22831,16989
9986,low  equity,1872.17222222222,51,22832,16989
9986,low  equity,2186.14444444444,51,22833,16989
9987,Retire Date,838.988888888889,33,22834,16877
9988,Retire Date,4228.61666666667,86,22835,17517
9989,low  equity,1538.92777777778,52,22836,17639
9991,high equity,12744.9944444444,50,22837,17806
9991,low  equity,6948.49444444444,50,22838,17806
9991,low  equity,13107.7166666667,50,22839,17806
9991,mon mkt,20669.0222222222,50,22840,17806
9991,high equity,13046.2833333333,50,22841,17806
9992,intl equity,15209.9777777778,68,22842,17344
9994,low  equity,7684.53888888889,67,22843,16770
9994,intl equity,17560.5444444444,67,22844,16770
9994,high equity,38673.0111111111,67,22845,16770
9994,high equity,17109.6722222222,67,22846,16770
9994,low  equity,49464.1833333333,67,22847,16770
9994,mon mkt,5229.75555555556,67,22848,16770
9994,low  equity,18447.7444444444,67,22849,16770
9995,low  equity,490.888888888889,63,22850,16967
9995,low  equity,568.938888888889,63,22851,16967
9995,low  equity,497.2,63,22852,16967
9995,low  equity,517.916666666667,63,22853,16967
9995,low  equity,554.65,63,22854,16967
9996,mon mkt,176264.644444444,63,22855,18221
9998,Brokerage,5660.12222222222,39,22856,16853
9999,low  equity,1691.81666666667,59,22857,17644
10000,Retire Date,23263.0611111111,49,22858,18183
10002,intl equity,4307.37777777778,84,22859,13165
10002,low  equity,7211.60555555555,84,22860,13165
10002,low  equity,11489.4944444444,84,22861,17441
10002,low  equity,3280.3,84,22862,17441
10003,Retire Date,22412.0055555556,58,22863,17378
10004,low  equity,7760.61666666667,60,22864,16600
10004,low  equity,9765.82222222222,60,22865,16600
10004,intl equity,8803.58333333333,60,22866,16600
10004,bonds,7696.32777777778,60,22867,16600
10006,intl equity,5490.55,55,22868,17254
10006,intl equity,3545.92777777778,55,22869,17254
10006,Retire Date,4470.88888888889,55,22870,17254
10006,low  equity,4091.80555555556,55,22871,17638
10006,intl equity,4377.16111111111,55,22872,17638
10007,Retire Date,1054.53333333333,51,22873,16565
10008,low  equity,608.733333333333,61,22874,16561
10008,high equity,576.105555555556,61,22875,16561
10008,low  equity,1690.19444444444,61,22876,16561
10008,low  equity,1668.38888888889,61,22877,16561
10008,bonds,1822.28888888889,61,22878,16561
10009,Retire Date,23852.6,49,22879,16632
10010,Retire Date,20258.3111111111,36,22880,16569
10011,mon mkt,622.322222222222,61,22881,16573
10012,mon mkt,19986.35,68,22882,16575
10014,mon mkt,757.583333333333,85,22883,17115
10015,low  equity,2157.42777777778,60,22884,17230
10015,intl equity,1559.13333333333,60,22885,17230
10015,low  equity,1381.25,60,22886,17230
10015,intl equity,2357.24444444444,60,22887,17230
10015,intl equity,2411.42777777778,60,22888,17230
10016,Retire Date,1368.26111111111,41,22889,16680
10016,Retire Date,1771.47222222222,41,22890,16680
10017,intl equity,11947.6166666667,52,22891,17301
10017,Retire Date,27853.6833333333,52,22892,17321
10018,low  equity,23157.5555555556,60,22893,17155
10020,mon mkt,439.011111111111,33,22894,16373
10020,intl equity,2296.3,33,22895,16560
10020,low  equity,3973.4,33,22896,16560
10020,intl equity,24263.5555555556,33,22897,16560
10020,high equity,8846.43333333333,33,22898,16560
10020,high equity,10520.3222222222,33,22899,16560
10021,Retire Date,5094.39444444444,50,22900,17272
10022,low  equity,834.716666666667,51,22901,16636
10022,intl equity,1113.41666666667,51,22902,16636
10022,low  equity,673.194444444444,51,22903,16636
10022,low  equity,617.4,51,22904,16636
10023,high equity,10916.5388888889,80,22905,17966
10025,low  equity,4473.82222222222,53,22906,17055
10026,low  equity,4411.17222222222,34,22907,16573
10026,Retire Date,4206.72777777778,34,22908,16573
10027,low  equity,1093.93888888889,65,22909,17027
10028,mon mkt,33662.4722222222,63,22910,18094
10028,low  equity,3606.64444444444,63,22911,18094
10028,low  equity,2828.23333333333,63,22912,18094
10028,low  equity,3182.35,63,22913,18094
10029,mon mkt,5281.56666666667,47,22914,17671
10030,high equity,1557.84444444444,43,22915,17570
10030,intl equity,1703.65555555556,43,22916,17577
10031,low  equity,3809.06666666667,28,22917,17671
10031,intl equity,1507.49444444444,28,22918,18010
10032,low  equity,22040.75,68,22919,16716
10033,Retire Date,7030.42777777778,68,22920,17233
10034,intl equity,5970.15555555556,71,22921,16775
10034,intl equity,5758.18888888889,71,22922,16775
10034,intl equity,1616.20555555556,71,22923,17157
10034,intl equity,8771.04444444444,71,22924,17211
10034,intl equity,3837.03333333333,71,22925,17414
10034,bonds,3312.25555555556,71,22926,18028
10035,mon mkt,335.522222222222,47,22927,16597
10035,low  equity,3375.53333333333,47,22928,16762
10036,low  equity,9180.53333333333,65,22929,16887
10036,Brokerage,3125.00555555556,65,22930,16887
10036,high equity,17968.95,65,22931,17366
10038,low  equity,4026.7,56,22932,16575
10038,intl equity,5598.88888888889,56,22933,16575
10038,intl equity,3025.52222222222,56,22934,16670
10038,low  equity,2239.3,56,22935,17176
10038,bonds,930.011111111111,56,22936,18163
10039,intl equity,1201.64444444444,65,22937,18183
10040,low  equity,15722.8055555556,52,22938,18168
10043,high equity,3677.43333333333,48,22939,17923
10043,low  equity,3712.56666666667,48,22940,17923
10043,low  equity,1408.96111111111,48,22941,17923
10043,bonds,1995.25,48,22942,17923
10043,high equity,1108.73333333333,48,22943,17923
10044,bonds,34348.5166666667,63,22944,17819
10045,low  equity,23003.9277777778,83,22945,17091
10045,mon mkt,6903.05555555556,83,22946,17275
10046,bonds,19301.4555555556,68,22947,16569
10046,Retire Date,5556.41666666667,68,22948,17245
10047,Retire Date,684.227777777778,64,22949,16569
10048,mon mkt,7335.33333333333,53,22950,16567
10049,mon mkt,9.37222222222222,46,22951,16582
10051,intl equity,5707.8,66,22952,16701
10052,intl equity,2841.86666666667,77,22953,13510
10052,low  equity,1982.18888888889,77,22954,13480
10053,bonds,10400.7944444444,87,22955,16667
10054,low  equity,12332.15,78,22956,16768
10055,low  equity,29070.3277777778,82,22957,17149
10056,high equity,946.133333333333,45,22958,17178
10056,intl equity,828.555555555556,45,22959,17178
10056,intl equity,965.972222222222,45,22960,17178
10056,Retire Date,578.105555555555,45,22961,17178
10057,intl equity,1791.32222222222,55,22962,16575
10058,Retire Date,18664.3888888889,61,22963,16966
10058,mon mkt,2491.38888888889,61,22964,17345
10058,bonds,5750.43333333333,61,22965,17714
10060,mon mkt,2714.33333333333,44,22966,16216
10061,low  equity,12593.2277777778,48,22967,16870
10062,low  equity,22123.0055555556,68,22968,16716
10062,low  equity,28457.2611111111,68,22969,16716
10062,low  equity,115526.661111111,68,22970,16716
10062,high equity,107591.155555556,68,22971,16716
10062,bonds,74593.1222222222,68,22972,16716
10063,high equity,3123.24444444444,51,22973,15907
10064,low  equity,23023.35,61,22974,17951
10064,low  equity,22094.6388888889,61,22975,17951
10064,low  equity,20305.0222222222,61,22976,17951
10064,low  equity,19490.8222222222,61,22977,17951
10065,low  equity,31133.5111111111,58,22978,18028
10066,mon mkt,3180.39444444444,58,22979,17115
10066,low  equity,299.733333333333,58,22980,17115
10066,low  equity,2460.48888888889,58,22981,17115
10067,intl equity,2157.57222222222,42,22982,17031
10067,low  equity,1734.27777777778,42,22983,17031
10068,low  equity,10264.1,54,22984,17248
10068,intl equity,2175.62222222222,54,22985,17584
10068,low  equity,2131.08333333333,54,22986,17584
10071,intl equity,494.516666666667,46,22987,17178
10071,high equity,2697.85,46,22988,17531
10072,low  equity,3960.25555555556,41,22989,16989
10073,bonds,61580.0111111111,69,22990,17506
